,postId,age,gender,education,estimate,estimateVal,rrp,p,time,sheet_no,x1,x2,lotterychoice
2048,khy5ottw,37.0,Male,College,gist,highly_likely,0.3,0.75,unlimited,sheet6,20,0,0a
2049,khy3x71w,28.0,Male,Ph.D,verbatim,70,0.25,0.9,unlimited,sheet6,10,0,7b
2050,khy3cvw6,38.0,Female,Graduate school,verbatim,8,-1.2391304347826086,0.05,500,sheet6,40,10,0b
2051,khy2nf9l,38.0,Female,Professional school,verbatim,95,0.33116883116883117,0.95,1000,sheet6,40,10,10b
2052,khy34se1,51.0,Female,College,gist,almost_certain,0.37012987012987014,0.95,500,sheet6,40,10,11a
2053,khy554ri,34.0,Male,High school,gist,highly_likely,0.039473684210526314,0.9,1000,sheet6,20,10,4a
2054,khy55bc8,30.0,Male,College,default,none,-0.45652173913043476,0.05,500,sheet6,40,10,16b
2055,khy4173m,36.0,Female,College,verbatim,87,-0.5,0.25,1000,sheet6,20,0,13b
2056,khy3jua5,24.0,Male,Graduate school,default,none,-0.35,0.5,unlimited,sheet6,150,0,7b
2057,khy5t5pa,25.0,Male,Professional school,default,none,0.4342105263157895,0.9,1000,sheet6,20,10,19b
2058,khy33md4,49.0,Male,College,gist,almost_certain,0.33116883116883117,0.95,2000,sheet6,40,10,0b
2059,khy2neb0,35.0,Male,Graduate school,default,none,-0.22727272727272727,0.05,500,sheet6,150,50,17b
2060,khy2nul4,30.0,Male,Professional school,verbatim,20,-1.1,0.25,unlimited,sheet6,20,0,0b
2061,khy307e0,38.0,Male,College,verbatim,10,-0.75,0.1,2000,sheet6,10,0,17b
2062,khy31fg4,36.0,Female,High school,verbatim,50,-0.05,0.5,500,sheet6,150,0,0a
2063,khy3q5uw,63.0,Male,College,default,none,0.5833333333333334,0.9,unlimited,sheet6,10,0,13a
2064,khy3f3gw,36.0,Male,College,verbatim,90,0.039473684210526314,0.9,unlimited,sheet6,20,10,4b
2065,khy2n05g,33.0,Male,High school,verbatim,75,-0.16666666666666666,0.75,unlimited,sheet6,20,0,3b
2066,khy3yugl,36.0,Male,Graduate school,default,none,-0.5571428571428572,0.25,unlimited,sheet6,40,10,9a
2067,khy591wo,25.0,Male,College,gist,about_even,-0.05,0.5,500,sheet6,50,0,0b
2068,khy56wu8,26.0,Male,College,gist,likely,0.1,0.75,1000,sheet6,20,0,7b
2069,khy5fno1,43.0,Male,College,default,none,-7.5,0.05,500,sheet6,20,0,12b
2070,khy2tf1r,30.0,Male,High school,verbatim,5,-4.5,0.05,unlimited,sheet6,20,0,15b
2071,khy37ijg,35.0,Male,College,verbatim,36,0.25384615384615383,0.75,2000,sheet6,40,10,11b
2072,khy57zuo,42.0,Male,College,verbatim,75,0.1588235294117647,0.75,1000,sheet6,50,20,0b
2073,khy2rdd0,35.0,Female,College,default,none,-0.016666666666666666,0.5,1000,sheet6,20,10,10b
2074,khy2wj5v,35.0,Male,High school,gist,about_even,-0.016666666666666666,0.5,500,sheet6,20,10,0a
2075,khy5hnoe,52.0,Female,College,gist,unlikely,-0.04285714285714286,0.25,2000,sheet6,40,10,15b
2076,khy32hbe,32.0,Male,Graduate school,verbatim,50,0.016666666666666666,0.5,1000,sheet6,20,10,11a
2077,khy2mh9n,19.0,Female,High school,verbatim,10,-0.75,0.1,2000,sheet6,50,0,17b
2078,khy2mf7r,30.0,Male,College,default,none,0.19736842105263158,0.9,2000,sheet6,20,10,10b
2079,khy2ut4x,46.0,Male,College,gist,about_even,0.10714285714285714,0.5,unlimited,sheet6,50,20,13b
2080,khy3gcca,30.0,Female,College,gist,no_chance,-4.25,0.1,unlimited,sheet6,10,0,10b
2081,khy2s512,24.0,Male,High school,gist,highly_unlikely,-0.6627906976744186,0.05,2000,sheet6,50,20,10b
2082,khy3shqd,36.0,Male,College,verbatim,90,0.08333333333333333,0.9,1000,sheet6,50,0,4b
2083,khy2mi0p,32.0,Male,College,default,none,0.25,0.5,500,sheet6,10,0,13a
2084,khy5g3mp,48.0,Female,College,gist,highly_unlikely,0.022727272727272728,0.1,unlimited,sheet6,20,10,19b
2085,khy2n881,27.0,Female,College,gist,about_even,0.06428571428571428,0.5,500,sheet6,50,20,12b
2086,khy2sbcx,47.0,Female,College,verbatim,50,0.35,0.5,500,sheet6,50,0,14b
2087,khy2z08r,18.0,Male,High school,gist,likely,0.3923076923076923,0.75,unlimited,sheet6,40,10,14b
2088,khy3ns0h,33.0,Female,College,default,none,-0.21,0.5,500,sheet6,40,10,7b
2089,khy2o7pz,32.0,Male,Professional school,gist,no_chance,0.3,0.25,2000,sheet6,20,0,17a
2090,khy2sh32,41.0,Male,Professional school,default,none,-0.3,0.25,500,sheet6,50,20,10b
2091,khy364hl,29.0,Male,College,default,none,0.22941176470588234,0.75,1000,sheet6,50,20,12b
2092,khy2rjau,32.0,Male,High school,default,none,0.013157894736842105,0.9,1000,sheet6,20,10,3a
2093,khy2rp1s,31.0,Female,College,verbatim,5,-0.06521739130434782,0.05,unlimited,sheet7,40,10,19b
2094,khy2mqnp,29.0,Male,College,gist,about_even,-1.2209302325581395,0.05,2000,sheet7,50,20,2b
2095,khy2mwyq,31.0,Male,High school,verbatim,8,-1.75,0.1,500,sheet7,50,0,15b
2096,khy7qr4a,36.0,Female,Professional school,default,none,0.2833333333333333,0.5,unlimited,sheet7,20,10,19b
2097,khy5pwik,32.0,Male,College,verbatim,10,-0.03488372093023256,0.05,unlimited,sheet7,50,20,19b
2098,khy2mva4,59.0,Female,Professional school,default,none,-0.016666666666666666,0.5,1000,sheet7,20,10,10b
2099,khy55ugi,30.0,Male,College,default,none,0.25,0.5,500,sheet7,50,0,13b
2100,khy2n929,50.0,Male,College,verbatim,90,0.039473684210526314,0.9,unlimited,sheet7,20,10,4b
2101,khy2pkcj,43.0,Male,College,verbatim,25,0.7,0.25,unlimited,sheet7,20,0,19b
2102,khy7n3tk,38.0,Male,Post-doctoral,default,none,0.4722222222222222,0.9,500,sheet7,50,0,11b
2103,khy3vc9m,32.0,Female,Graduate school,gist,almost_certain,0.08333333333333333,0.5,unlimited,sheet7,20,10,13a
2104,khy2mi73,29.0,Male,College,gist,likely,0.25,0.9,unlimited,sheet7,20,10,12b
2105,khy3txdw,39.0,Male,College,default,none,0.2647058823529412,0.75,500,sheet7,50,20,13b
2106,khy30iah,36.0,Male,College,default,none,0.19285714285714287,0.5,500,sheet7,50,20,15b
2107,khy2mjzy,31.0,Male,High school,verbatim,10,-2.25,0.1,500,sheet7,10,0,14b
2108,khy37iar,35.0,Male,College,default,,0.1,0.75,1000,sheet7,20,0,7b
2109,khy52vu2,39.0,Male,High school,gist,likely,0.3,0.75,2000,sheet7,20,0,10b
2110,khy2typj,32.0,Female,College,default,none,-0.9,0.25,unlimited,sheet7,40,10,5b
2111,khy2mpb3,46.0,Female,College,verbatim,5,-4.5,0.05,2000,sheet7,20,0,15b
2112,khy3phte,36.0,Male,College,verbatim,75,0.2647058823529412,0.75,2000,sheet7,50,20,13b
2113,khy2n081,31.0,Male,College,gist,no_chance,-0.045454545454545456,0.05,unlimited,sheet7,150,50,19b
2114,khy5qk48,38.0,Male,College,default,none,0.09740259740259741,0.95,500,sheet7,40,10,4b
2115,khy300ey,24.0,Masculino,Colegial,verbatim,10,-4.25,0.1,unlimited,sheet7,50,0,0a
2116,khy2mt7n,24.0,Male,High school,default,none,-0.15,0.5,500,sheet7,50,20,7b
2117,khy2mxq3,31.0,Male,Graduate school,verbatim,25,-0.7,0.25,500,sheet7,20,0,12b
2118,khy58mt2,29.0,Female,College,default,none,0.4166666666666667,0.9,1000,sheet7,10,0,0b
2119,khy2neez,19.0,Male,Professional school,verbatim,90,0.039473684210526314,0.9,2000,sheet7,20,10,4b
2120,khy2nkde,34.0,Male,College,default,none,-0.20454545454545456,0.1,500,sheet7,20,10,14b
2121,khy3iwft,45.0,Female,Graduate school,verbatim,50,0.85,0.5,1000,sheet7,50,0,19b
2122,khy3e3dg,58.0,Female,College,gist,about_even,0.25,0.5,1000,sheet7,50,0,13a
2123,khy5mpdj,27.0,Female,High school,gist,no_chance,-4.5,0.05,unlimited,sheet7,20,0,15a
2124,khy2m9mv,28.0,Male,High school,verbatim,5,-4.5,0.05,1000,sheet7,20,0,15b
2125,khy36wy5,25.0,Male,High school,verbatim,85,-0.03333333333333333,0.75,500,sheet7,20,0,5b
2126,khy2n08z,46.0,Female,College,verbatim,100,-0.6590909090909091,0.1,2000,sheet7,20,10,4b
2127,khy2q4zg,24.0,Male,High school,verbatim,10,-0.06818181818181818,0.1,2000,sheet7,20,10,17b
2128,khy2nozb,27.0,Female,College,verbatim,74,0.3,0.75,500,sheet7,40,10,12a
2129,khy7nk05,30.0,Male,College,default,none,-7.75,0.1,1000,sheet7,10,0,3b
2130,khy2mrc0,38.0,Female,College,verbatim,95,0.18421052631578946,0.95,unlimited,sheet7,20,0,5b
2131,khy373ea,27.0,Male,College,verbatim,50,0.33,0.5,500,sheet7,40,10,16b
2132,khy5813y,32.0,Male,Graduate school,verbatim,50,0.11842105263157894,0.9,2000,sheet7,20,10,7a
2133,khy2o8yq,30.0,Male,Graduate school,default,none,-5.75,0.1,500,sheet7,50,0,7b
2134,khy2xce6,32.0,Male,College,gist,no_chance,-0.03488372093023256,0.05,2000,sheet7,50,20,19b
2135,khy4qqfv,46.0,Female,College,verbatim,50,0.15,0.5,2000,sheet7,50,0,12b
2136,khy2u635,38.0,Male,College,gist,highly_unlikely,-0.045454545454545456,0.05,2000,sheet7,150,50,19b
2137,khy2w6zl,26.0,Female,High school,gist,highly_likely,0.08333333333333333,0.9,2000,sheet7,50,0,4b
2138,khy5uiv8,29.0,Female,Graduate school,gist,no_chance,-4.5,0.05,unlimited,sheet7,20,0,15b
2139,khy58m0q,25.0,Female,College,gist,no_chance,-3.5,0.05,500,sheet7,20,0,16a
2140,khy3jqc3,35.0,Male,College,default,none,0.016666666666666666,0.5,2000,sheet7,20,10,11b
2141,khy367pr,30.0,Female,Professional school,default,none,-1.5,0.05,1000,sheet7,40,10,8b
2142,khy2m0v2,20.0,Male,Graduate school,verbatim,75,-0.01764705882352941,0.75,500,sheet7,50,20,5b
2143,khy2my69,34.0,Female,College,verbatim,10,-1.25,0.1,500,sheet7,50,0,16b
2144,khy3vqa7,48.0,Male,College,gist,likely,0.2076923076923077,0.75,1000,sheet7,40,10,0a
2145,khy54wrh,36.0,Female,High school,gist,highly_likely,0.13157894736842105,0.95,2000,sheet7,20,0,4a
2146,khy2zjme,26.0,Female,College,gist,highly_unlikely,-0.5,0.05,unlimited,sheet7,150,50,14b
2147,khy34cl0,34.0,Male,Graduate school,gist,highly_likely,-0.013157894736842105,0.9,unlimited,sheet7,20,10,2b
2148,khy48dl9,44.0,Male,College,gist,unlikely,0.13636363636363635,0.25,2000,sheet7,50,20,18b
2149,khy3aeek,28.0,Female,College,default,none,0.35,0.5,1000,sheet7,50,0,14b
2150,khy2mw5t,25.0,Female,High school,gist,unlikely,0.15,0.5,1000,sheet7,40,10,13b
2151,khy2mzh9,39.0,Male,High school,default,none,-0.13636363636363635,0.25,500,sheet7,50,20,13b
2152,khy3ga80,35.0,Male,College,verbatim,50,-1.0454545454545454,0.05,2000,sheet7,150,50,8b
2153,khy38016,42.0,Female,High school,default,none,-0.5869565217391305,0.05,2000,sheet7,40,10,15a
2154,khy3um1b,35.0,Male,College,default,none,-0.3,0.25,500,sheet7,50,20,10b
2155,khy2moht,33.0,Male,College,verbatim,25,0.7,0.25,unlimited,sheet7,20,0,19b
2156,khy2ml6i,40.0,Male,College,gist,about_even,0.15,0.5,2000,sheet7,10,0,12b
2157,khy37jd2,31.0,Female,College,gist,highly_likely,0.9,0.75,500,sheet7,20,0,19a
2158,khy4w4g2,44.0,Female,High school,verbatim,5,-0.8478260869565217,0.05,2000,sheet7,40,10,13b
2159,khyas8ne,33.0,Male,High school,default,none,-2.25,0.1,2000,sheet7,50,0,14b
2160,khy849h4,47.0,Male,Professional school,default,none,-0.016666666666666666,0.5,1000,sheet7,20,10,10b
2161,khy385l4,36.0,Male,Graduate school,verbatim,6,-1.0454545454545454,0.05,1000,sheet7,150,50,8a
2162,khy2q0o3,50.0,Male,College,default,none,-1.25,0.1,unlimited,sheet7,50,0,16b
2163,khy6o7oc,48.0,Female,College,verbatim,5,-0.06521739130434782,0.05,500,sheet7,40,10,19b
2164,khy34yzb,37.0,Female,College,default,none,0.34615384615384615,0.75,1000,sheet7,40,10,13b
2165,khy2mhyj,26.0,Male,College,verbatim,10,-0.5909090909090909,0.05,500,sheet7,150,50,13b
2166,khy2mtrp,22.0,Female,High school,gist,almost_certain,0.4473684210526316,0.95,1000,sheet7,20,0,0b
2167,khy2mfez,31.0,Male,Graduate school,gist,almost_certain,0.2894736842105263,0.95,500,sheet7,20,0,7a
2168,khy35qjp,29.0,Male,High school,gist,no_chance,-0.25,0.1,2000,sheet7,50,0,18b
2169,khy2o6mx,36.0,Male,College,verbatim,10,0.3,0.75,500,sheet7,20,0,0b
2170,khy6p7nn,25.0,Male,College,default,none,-0.016666666666666666,0.5,unlimited,sheet7,20,10,10b
2171,khy2uiiq,37.0,Male,College,default,none,-0.25,0.1,1000,sheet7,50,0,18b
2172,khy2sn1w,44.0,Male,College,gist,unlikely,-0.6627906976744186,0.05,2000,sheet7,50,20,10b
2173,khy2sltc,47.0,Female,High school,default,none,0.10714285714285714,0.5,1000,sheet7,50,20,13b
2174,khy56hfv,55.0,Male,College,gist,unlikely,-0.6428571428571429,0.25,unlimited,sheet7,40,10,8b
2175,khy2n5hp,65.0,Female,Graduate school,verbatim,55,0.3,0.75,500,sheet7,20,0,0b
2176,khy3ar6u,28.0,Male,College,gist,about_even,-0.03,0.5,1000,sheet7,40,10,10a
2177,khy5ukma,36.0,Female,College,default,none,0.13157894736842105,0.95,1000,sheet7,20,0,4b
2178,khy2p6hw,34.0,Male,High school,default,none,0.8055555555555556,0.9,unlimited,sheet7,10,0,17a
2179,khy2m6wb,39.0,Male,Graduate school,default,none,0.18421052631578946,0.95,2000,sheet7,20,0,5b
2180,khy2rewd,23.0,Female,College,verbatim,95,0.2894736842105263,0.95,unlimited,sheet7,20,0,7b
2181,khy306ok,37.0,Male,College,gist,about_even,-0.15,0.5,2000,sheet7,50,0,9b
2182,khy4jmrc,33.0,Male,College,gist,about_even,-0.21,0.5,500,sheet7,40,10,7b
2183,khy2rk86,58.0,Male,High school,verbatim,12,-4.25,0.1,500,sheet7,10,0,10b
2184,khyancum,30.0,Male,College,gist,about_even,0.02142857142857143,0.5,unlimited,sheet7,50,20,11b
2185,khy2my2d,26.0,Male,College,gist,about_even,-0.05,0.5,1000,sheet7,10,0,10b
2186,khy2na2n,33.0,Female,College,verbatim,50,0.16153846153846155,0.75,2000,sheet7,40,10,9b
2187,khy3rgt8,62.0,Female,Professional school,gist,almost_certain,0.015463917525773196,0.95,2000,sheet7,50,20,2b
2188,khy2oi7x,29.0,Female,College,gist,highly_likely,0.1588235294117647,0.75,unlimited,sheet7,50,20,0b
2189,khy2ntg1,30.0,Male,Graduate school,verbatim,50,-0.02142857142857143,0.5,unlimited,sheet7,50,20,0a
2190,khy31x1n,40.0,Male,College,verbatim,80,0.21428571428571427,0.95,2000,sheet7,40,10,7b
2191,khy2o3fx,31.0,Male,Graduate school,verbatim,95,0.07894736842105263,0.95,2000,sheet7,20,0,3b
2192,khy2mvnv,63.0,Female,College,gist,about_even,0.11666666666666667,0.5,unlimited,sheet7,20,10,14a
2193,khy3636y,58.0,Female,High school,verbatim,50,0.05,0.5,unlimited,sheet7,50,0,11a
2194,khy58ztk,48.0,Male,High school,gist,highly_unlikely,-0.022727272727272728,0.1,unlimited,sheet7,20,10,18b
2195,khy2rfwe,31.0,Male,High school,default,none,0.3,0.75,unlimited,sheet7,20,0,10b
2196,khy383hf,21.0,Male,Graduate school,default,none,-0.016666666666666666,0.5,500,sheet7,20,10,10a
2197,khy2n8uf,27.0,Male,Professional school,default,none,-0.6590909090909091,0.1,unlimited,sheet7,20,10,4a
2198,khy2m9bn,21.0,Female,High school,default,none,0.07731958762886598,0.95,unlimited,sheet7,50,20,4b
2199,khy3vzzj,28.0,Male,College,verbatim,5,-0.5869565217391305,0.05,1000,sheet7,40,10,15a
2200,khy2tiao,27.0,Female,Graduate school,gist,no_chance,-0.31666666666666665,0.5,2000,sheet7,20,10,1a
2201,khy2mv50,31.0,Male,Graduate school,gist,almost_certain,0.2076923076923077,0.75,500,sheet7,40,10,0a
2202,khy2p2v4,44.0,Male,College,default,none,-0.016666666666666666,0.5,2000,sheet7,20,10,10b
2203,khy3r6n4,48.0,Female,College,verbatim,15,-0.08181818181818182,0.25,unlimited,sheet7,50,20,14b
2204,khy4f6lz,24.0,Female,College,gist,highly_likely,-0.08333333333333333,0.9,unlimited,sheet7,50,0,1a
2205,khy2mpww,30.0,Male,Graduate school,default,none,-0.027777777777777776,0.9,1000,sheet7,50,0,2b
2206,khy2nohu,25.0,Male,College,default,none,-4.25,0.1,2000,sheet7,10,0,0a
2207,khy57bqk,33.0,Male,Graduate school,default,none,-0.29545454545454547,0.1,2000,sheet7,20,10,12b
2208,khy3x571,41.0,Male,College,default,none,0.02727272727272727,0.25,2000,sheet7,50,20,16b
2209,khy2nejt,28.0,Male,Professional school,default,none,-0.35,0.5,1000,sheet7,10,0,7a
2210,khy31afm,27.0,Male,Post-doctoral,default,none,0.6944444444444444,0.9,1000,sheet7,50,0,15a
2211,khy9r3zq,30.0,Male,Graduate school,gist,almost_certain,-0.02142857142857143,0.5,2000,sheet7,50,20,0a
2212,khy2pgp6,42.0,Male,High school,gist,highly_likely,0.6428571428571429,0.95,2000,sheet7,40,10,18b
2213,khy2s5tu,32.0,Female,Unspecified,default,none,-4.25,0.1,unlimited,sheet7,50,0,0b
2214,khy2mxpi,37.0,Male,College,gist,likely,0.3352941176470588,0.75,1000,sheet7,50,20,15b
2215,khy2ni4b,33.0,Female,College,gist,likely,-0.4714285714285714,0.25,unlimited,sheet7,40,10,10b
2216,khy4mk5y,64.0,Male,College,gist,highly_unlikely,0.3,0.75,1000,sheet7,20,0,0a
2217,khy2nygu,49.0,Female,College,gist,highly_unlikely,-1.25,0.1,500,sheet7,10,0,16a
2218,khy3fmft,38.0,Male,College,default,none,-0.4636363636363636,0.25,1000,sheet7,50,20,7a
2219,khy2oepn,32.0,Male,High school,verbatim,90,0.35526315789473684,0.9,1000,sheet7,20,10,16b
2220,khy2mg0h,36.0,Female,College,verbatim,95,0.26288659793814434,0.95,500,sheet7,50,20,0b
2221,khy55r22,49.0,Female,Graduate school,verbatim,50,-0.03,0.5,unlimited,sheet7,40,10,10b
2222,khy45wvk,34.0,Male,High school,gist,highly_unlikely,0.022727272727272728,0.1,2000,sheet7,20,10,19b
2223,khy2srsa,35.0,Male,College,default,none,-0.016666666666666666,0.5,1000,sheet7,20,10,10b
2224,khy42in1,26.0,Male,College,verbatim,75,-0.03333333333333333,0.75,unlimited,sheet7,20,0,5b
2225,khy57ru4,22.0,Male,Graduate school,default,none,-0.03333333333333333,0.75,500,sheet7,20,0,5b
2226,khwg3b3s,33.0,Female,College,gist,highly_likely,0.3923076923076923,0.75,2000,sheet7,40,10,14b
2227,khy54uzk,39.0,Male,College,verbatim,10,-2.25,0.1,unlimited,sheet7,10,0,14b
2228,khy3w886,32.0,Male,Graduate school,verbatim,5,-0.717391304347826,0.05,unlimited,sheet7,40,10,14a
2229,khy384ps,46.0,Male,High school,gist,highly_likely,0.06578947368421052,0.9,2000,sheet7,20,10,5b
2230,khy2mzho,42.0,Male,College,verbatim,75,0.36428571428571427,0.5,500,sheet7,50,20,19b
2231,khy3c9qg,42.0,Male,Graduate school,gist,highly_unlikely,0.3,0.25,2000,sheet7,40,10,19b
2232,khy2uzkj,54.0,Female,College,gist,about_even,-0.95,0.5,1000,sheet7,10,0,1b
2233,khy57tc2,32.0,Male,College,gist,almost_certain,0.05844155844155844,0.95,1000,sheet7,40,10,3a
2234,khy5bin6,49.0,Male,College,default,none,0.26288659793814434,0.95,1000,sheet7,50,20,10b
2235,khy3anq9,30.0,Female,College,verbatim,90,0.4473684210526316,0.95,500,sheet7,20,0,0b
2236,khy31qu3,61.0,Male,High school,gist,highly_likely,0.04639175257731959,0.95,500,sheet7,50,20,3b
2237,khy353oa,32.0,Female,College,verbatim,90,0.4166666666666667,0.9,1000,sheet7,50,0,10b
2238,khy2zux1,61.0,Male,High school,gist,unlikely,-0.25,0.5,1000,sheet7,50,0,8a
2239,khy2uj6v,28.0,Male,College,default,none,0.15,0.5,unlimited,sheet7,20,10,15b
2240,khy4ajz3,27.0,Male,College,gist,highly_likely,0.08333333333333333,0.9,2000,sheet7,50,0,4b
2241,khy30rl1,35.0,Male,College,verbatim,40,0.33116883116883117,0.95,unlimited,sheet7,40,10,0a
2242,khy2mvea,48.0,Male,College,gist,about_even,-0.25,0.5,2000,sheet7,50,0,8b
2243,khy2ml4r,27.0,Male,College,default,none,0.08333333333333333,0.9,unlimited,sheet7,50,0,4b
2244,khy2s58o,39.0,Male,College,verbatim,15,0.12857142857142856,0.25,1000,sheet7,40,10,17b
2245,khy2udjr,59.0,Male,College,verbatim,75,0.052941176470588235,0.75,2000,sheet7,50,20,7b
2246,khy310tt,35.0,Male,Professional school,default,none,-0.5869565217391305,0.05,2000,sheet7,40,10,15b
2247,khy7n3a3,21.0,Male,High school,verbatim,75,0.22941176470588234,0.75,500,sheet7,50,20,12b
2248,khy3j2di,24.0,Unspecified,College,verbatim,50,0.65,0.5,unlimited,sheet7,50,0,17a
2249,khy2uxf3,27.0,Male,High school,verbatim,5,-0.45652173913043476,0.05,2000,sheet7,40,10,16b
2250,khy3ch00,30.0,Female,Ph.D,verbatim,95,0.44805194805194803,0.95,500,sheet7,40,10,13a
2251,khy2t47c,34.0,Male,High school,gist,about_even,0.45,0.5,500,sheet7,10,0,15b
2252,khy31bcd,54.0,Male,Graduate school,verbatim,10,-0.25,0.1,unlimited,sheet7,10,0,18a
2253,khy2nlst,64.0,Male,College,gist,unlikely,0.12857142857142856,0.25,2000,sheet7,40,10,17b
2254,khy2vglo,28.0,Male,Graduate school,verbatim,80,0.26288659793814434,0.95,unlimited,sheet7,50,20,0b
2255,khy2n5fd,45.0,Male,College,gist,no_chance,-0.03488372093023256,0.05,500,sheet7,50,20,19b
2256,khy5i57j,48.0,Male,College,default,none,-0.11363636363636363,0.1,unlimited,sheet7,20,10,16b
2257,khy3px2i,26.0,Male,Graduate school,verbatim,5,-0.45652173913043476,0.05,unlimited,sheet7,40,10,16b
2258,khy3hhrz,49.0,Female,College,gist,highly_likely,-0.29545454545454547,0.1,500,sheet7,20,10,12b
2259,khy2oifc,59.0,Female,High school,gist,highly_likely,0.04639175257731959,0.95,500,sheet7,50,20,3b
2260,khy2uvb5,46.0,Female,College,verbatim,10,-7.25,0.1,500,sheet7,10,0,4b
2261,khy5ez7b,28.0,Male,College,verbatim,50,-0.65,0.5,1000,sheet7,50,0,4b
2262,khy38per,37.0,Female,High school,default,none,-0.4714285714285714,0.25,2000,sheet7,40,10,0a
2263,khy2n2hh,47.0,Male,Ph.D,default,none,-0.08333333333333333,0.9,unlimited,sheet7,50,0,1a
2264,khy3yock,44.0,Male,College,verbatim,20,-0.4318181818181818,0.1,2000,sheet7,20,10,9b
2265,khy30w1l,39.0,Male,College,default,none,0.06923076923076923,0.75,unlimited,sheet7,40,10,7b
2266,khy3fms6,46.0,Male,High school,gist,highly_likely,0.06578947368421052,0.9,1000,sheet7,20,10,5b
2267,khy3u3sq,65.0,Male,Graduate school,gist,highly_likely,-0.1,0.75,2000,sheet7,20,0,4b
2268,khy2m7b1,36.0,Female,College,default,none,0.19444444444444445,0.9,2000,sheet7,10,0,6b
2269,khy47uh4,29.0,Female,College,gist,no_chance,-0.75,0.1,unlimited,sheet7,50,0,17b
2270,khy81pyy,30.0,Male,College,verbatim,50,0.5,0.75,2000,sheet7,20,0,13b
2271,khy2ns0j,30.0,Male,Professional school,gist,likely,-0.4714285714285714,0.25,2000,sheet7,40,10,0b
2272,khy2ny1v,34.0,Female,High school,default,none,-0.03333333333333333,0.75,500,sheet7,20,0,5b
2273,khy3ndcy,32.0,Male,Professional school,verbatim,95,0.10824742268041238,0.95,1000,sheet7,50,20,5b
2274,khy2wlyb,40.0,Male,College,default,none,-4.5,0.05,1000,sheet7,20,0,15b
2275,khy2mbu3,23.0,Male,Graduate school,default,none,0.4793814432989691,0.95,2000,sheet7,50,20,17b
2276,khy45rug,33.0,Male,Professional school,gist,almost_certain,0.023076923076923078,0.75,2000,sheet7,40,10,6b
2277,khy2q0md,41.0,Female,College,gist,no_chance,-0.5,0.05,unlimited,sheet7,150,50,14b
2278,khy2xm4i,23.0,Male,College,gist,about_even,-0.15,0.5,unlimited,sheet7,40,10,8b
2279,khy56der,44.0,Female,High school,gist,almost_certain,0.26288659793814434,0.95,1000,sheet7,50,20,0b
2280,khy32put,35.0,Male,College,default,none,-0.35,0.5,2000,sheet7,150,0,7b
2281,khy2p2sl,25.0,Male,Graduate school,default,none,-2.0217391304347827,0.05,unlimited,sheet7,40,10,4b
2282,khy5dsr0,44.0,Female,Graduate school,verbatim,95,0.05844155844155844,0.95,500,sheet7,40,10,3a
2283,khy2t55a,34.0,Male,College,verbatim,95,0.7631578947368421,0.95,unlimited,sheet7,20,0,16b
